,seller_id,buyer_id,product_id,product_price,sold_quantity,quantity_cluster,price_cluster,cluster,order_id
0,1,71,4776,21.0,20.0,dull-product,low-end,dull-product;low-end,1-71
1,1,121,2837,23.0,83.0,dull-product,low-end,dull-product;low-end,1-121
2,1,554,3248,21.0,44.0,dull-product,low-end,dull-product;low-end,1-554
3,1,573,2852,27.0,29.0,dull-product,low-end,dull-product;low-end,1-573
4,1,573,4114,25.0,105.0,normal-product,low-end,normal-product;low-end,1-573
5,1,573,4488,25.0,209.0,normal-product,low-end,normal-product;low-end,1-573
6,1,573,4518,21.0,14.0,dull-product,low-end,dull-product;low-end,1-573
7,1,615,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-615
8,1,644,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-644
9,1,678,2495,21.0,93.0,normal-product,low-end,normal-product;low-end,1-678
10,1,678,4542,26.0,8.0,dull-product,low-end,dull-product;low-end,1-678
11,1,701,4521,21.0,5.0,dull-product,low-end,dull-product;low-end,1-701
12,1,711,3237,28.0,110.0,normal-product,low-end,normal-product;low-end,1-711
13,1,735,3237,28.0,110.0,normal-product,low-end,normal-product;low-end,1-735
14,1,785,2586,21.0,33.0,dull-product,low-end,dull-product;low-end,1-785
15,1,795,2611,21.0,83.0,dull-product,low-end,dull-product;low-end,1-795
16,1,795,2912,26.0,57.0,dull-product,low-end,dull-product;low-end,1-795
17,1,804,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-804
18,1,804,2864,26.0,72.0,dull-product,low-end,dull-product;low-end,1-804
19,1,806,2583,21.0,44.0,dull-product,low-end,dull-product;low-end,1-806
20,1,806,4482,25.0,220.0,normal-product,low-end,normal-product;low-end,1-806
21,1,810,2495,21.0,93.0,normal-product,low-end,normal-product;low-end,1-810
22,1,810,4542,26.0,8.0,dull-product,low-end,dull-product;low-end,1-810
23,1,818,4518,21.0,14.0,dull-product,low-end,dull-product;low-end,1-818
24,1,860,2837,23.0,83.0,dull-product,low-end,dull-product;low-end,1-860
25,1,860,4482,25.0,220.0,normal-product,low-end,normal-product;low-end,1-860
26,1,883,2495,21.0,93.0,normal-product,low-end,normal-product;low-end,1-883
27,1,883,4353,21.0,103.0,normal-product,low-end,normal-product;low-end,1-883
28,1,901,4488,25.0,209.0,normal-product,low-end,normal-product;low-end,1-901
29,1,911,4127,21.0,180.0,normal-product,low-end,normal-product;low-end,1-911
30,1,942,3035,60.0,125.0,normal-product,middle-end,normal-product;middle-end,1-942
31,1,996,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-996
32,1,996,2611,21.0,83.0,dull-product,low-end,dull-product;low-end,1-996
33,1,1045,3360,21.0,59.0,dull-product,low-end,dull-product;low-end,1-1045
34,1,1047,2581,26.0,31.0,dull-product,low-end,dull-product;low-end,1-1047
35,1,1047,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-1047
36,1,1054,4112,21.0,58.0,dull-product,low-end,dull-product;low-end,1-1054
37,1,1054,4353,21.0,103.0,normal-product,low-end,normal-product;low-end,1-1054
38,1,1079,2915,38.0,153.0,normal-product,low-end,normal-product;low-end,1-1079
39,1,1084,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-1084
40,1,1095,3135,35.0,154.0,normal-product,low-end,normal-product;low-end,1-1095
41,1,1110,2837,23.0,83.0,dull-product,low-end,dull-product;low-end,1-1110
42,1,1110,4162,22.0,27.0,dull-product,low-end,dull-product;low-end,1-1110
43,1,1160,2912,26.0,57.0,dull-product,low-end,dull-product;low-end,1-1160
44,1,1172,4114,21.0,105.0,normal-product,low-end,normal-product;low-end,1-1172
45,1,1239,4492,25.0,67.0,dull-product,low-end,dull-product;low-end,1-1239
46,1,1312,3237,28.0,110.0,normal-product,low-end,normal-product;low-end,1-1312
47,1,1312,3360,21.0,59.0,dull-product,low-end,dull-product;low-end,1-1312
48,1,1337,3102,32.0,90.0,normal-product,low-end,normal-product;low-end,1-1337
49,1,1344,2915,38.0,153.0,normal-product,low-end,normal-product;low-end,1-1344
50,1,1392,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-1392
51,1,1398,4024,25.0,249.0,normal-product,low-end,normal-product;low-end,1-1398
52,1,1434,4488,25.0,209.0,normal-product,low-end,normal-product;low-end,1-1434
53,1,1485,4127,25.0,180.0,normal-product,low-end,normal-product;low-end,1-1485
54,1,1502,2611,21.0,83.0,dull-product,low-end,dull-product;low-end,1-1502
55,1,1502,4488,25.0,209.0,normal-product,low-end,normal-product;low-end,1-1502
56,1,1513,2611,21.0,83.0,dull-product,low-end,dull-product;low-end,1-1513
57,1,1518,3135,35.0,154.0,normal-product,low-end,normal-product;low-end,1-1518
58,1,1535,4353,21.0,103.0,normal-product,low-end,normal-product;low-end,1-1535
59,1,1637,2915,38.0,153.0,normal-product,low-end,normal-product;low-end,1-1637
60,1,1637,3237,28.0,110.0,normal-product,low-end,normal-product;low-end,1-1637
61,1,1648,3237,28.0,110.0,normal-product,low-end,normal-product;low-end,1-1648
62,1,1762,2837,23.0,83.0,dull-product,low-end,dull-product;low-end,1-1762
63,1,1840,2837,23.0,83.0,dull-product,low-end,dull-product;low-end,1-1840
64,1,1840,2844,35.0,42.0,dull-product,low-end,dull-product;low-end,1-1840
65,1,1840,4112,25.0,58.0,dull-product,low-end,dull-product;low-end,1-1840
66,1,1937,2611,21.0,83.0,dull-product,low-end,dull-product;low-end,1-1937
67,1,1937,2848,22.0,124.0,normal-product,low-end,normal-product;low-end,1-1937
68,1,1937,4079,29.0,80.0,dull-product,low-end,dull-product;low-end,1-1937
69,1,1960,3135,35.0,154.0,normal-product,low-end,normal-product;low-end,1-1960
70,1,1974,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-1974
71,1,1974,4114,25.0,105.0,normal-product,low-end,normal-product;low-end,1-1974
72,1,2019,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-2019
73,1,2233,2583,21.0,44.0,dull-product,low-end,dull-product;low-end,1-2233
74,1,2257,2837,23.0,83.0,dull-product,low-end,dull-product;low-end,1-2257
75,1,2259,2864,26.0,72.0,dull-product,low-end,dull-product;low-end,1-2259
76,1,2259,3237,28.0,110.0,normal-product,low-end,normal-product;low-end,1-2259
77,1,2423,3360,21.0,59.0,dull-product,low-end,dull-product;low-end,1-2423
78,1,2441,4024,25.0,249.0,normal-product,low-end,normal-product;low-end,1-2441
79,1,2473,3135,35.0,154.0,normal-product,low-end,normal-product;low-end,1-2473
80,1,2478,2486,26.0,76.0,dull-product,low-end,dull-product;low-end,1-2478
81,1,2478,3237,28.0,110.0,normal-product,low-end,normal-product;low-end,1-2478
82,1,2478,4228,26.0,2.0,dull-product,low-end,dull-product;low-end,1-2478
83,1,2489,2611,21.0,83.0,dull-product,low-end,dull-product;low-end,1-2489
84,1,2507,4079,29.0,80.0,dull-product,low-end,dull-product;low-end,1-2507
85,1,2507,4353,21.0,103.0,normal-product,low-end,normal-product;low-end,1-2507
86,1,2527,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-2527
87,1,2567,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-2567
88,1,2601,2848,22.0,124.0,normal-product,low-end,normal-product;low-end,1-2601
89,1,2674,4482,25.0,220.0,normal-product,low-end,normal-product;low-end,1-2674
90,1,2676,2581,26.0,31.0,dull-product,low-end,dull-product;low-end,1-2676
91,1,2676,2848,22.0,124.0,normal-product,low-end,normal-product;low-end,1-2676
92,1,2676,4114,21.0,105.0,normal-product,low-end,normal-product;low-end,1-2676
93,1,2861,4353,21.0,103.0,normal-product,low-end,normal-product;low-end,1-2861
94,1,2953,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-2953
95,1,2955,4482,25.0,220.0,normal-product,low-end,normal-product;low-end,1-2955
96,1,3023,4523,32.0,51.0,dull-product,low-end,dull-product;low-end,1-3023
97,1,3023,4776,21.0,20.0,dull-product,low-end,dull-product;low-end,1-3023
98,1,3117,2863,38.0,175.0,normal-product,low-end,normal-product;low-end,1-3117
99,1,3179,3237,28.0,110.0,normal-product,low-end,normal-product;low-end,1-3179
100,1,3257,4776,21.0,20.0,dull-product,low-end,dull-product;low-end,1-3257
101,1,3319,2495,21.0,93.0,normal-product,low-end,normal-product;low-end,1-3319
102,1,3319,4353,21.0,103.0,normal-product,low-end,normal-product;low-end,1-3319
103,1,3369,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-3369
104,1,3391,4127,21.0,180.0,normal-product,low-end,normal-product;low-end,1-3391
105,1,3442,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-3442
106,1,3459,2583,21.0,44.0,dull-product,low-end,dull-product;low-end,1-3459
107,1,3459,4482,25.0,220.0,normal-product,low-end,normal-product;low-end,1-3459
108,1,3515,4024,25.0,249.0,normal-product,low-end,normal-product;low-end,1-3515
109,1,3607,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-3607
110,1,3612,4024,25.0,249.0,normal-product,low-end,normal-product;low-end,1-3612
111,1,3655,4127,21.0,180.0,normal-product,low-end,normal-product;low-end,1-3655
112,1,3664,2848,22.0,124.0,normal-product,low-end,normal-product;low-end,1-3664
113,1,3668,4492,25.0,67.0,dull-product,low-end,dull-product;low-end,1-3668
114,1,3698,2486,26.0,76.0,dull-product,low-end,dull-product;low-end,1-3698
115,1,3698,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-3698
116,1,3698,2611,21.0,83.0,dull-product,low-end,dull-product;low-end,1-3698
117,1,3698,2844,35.0,42.0,dull-product,low-end,dull-product;low-end,1-3698
118,1,3698,2852,27.0,29.0,dull-product,low-end,dull-product;low-end,1-3698
119,1,3698,2912,26.0,57.0,dull-product,low-end,dull-product;low-end,1-3698
120,1,3698,3135,35.0,154.0,normal-product,low-end,normal-product;low-end,1-3698
121,1,3698,3237,28.0,110.0,normal-product,low-end,normal-product;low-end,1-3698
122,1,3698,4114,21.0,105.0,normal-product,low-end,normal-product;low-end,1-3698
123,1,3698,4353,21.0,103.0,normal-product,low-end,normal-product;low-end,1-3698
124,1,3698,4518,21.0,14.0,dull-product,low-end,dull-product;low-end,1-3698
125,1,3756,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-3756
126,1,3763,4482,25.0,220.0,normal-product,low-end,normal-product;low-end,1-3763
127,1,3847,3237,28.0,110.0,normal-product,low-end,normal-product;low-end,1-3847
128,1,3857,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-3857
129,1,3859,2915,38.0,153.0,normal-product,low-end,normal-product;low-end,1-3859
130,1,3867,2486,26.0,76.0,dull-product,low-end,dull-product;low-end,1-3867
131,1,3867,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-3867
132,1,3930,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-3930
133,1,4179,3135,35.0,154.0,normal-product,low-end,normal-product;low-end,1-4179
134,1,4260,4127,21.0,180.0,normal-product,low-end,normal-product;low-end,1-4260
135,1,4302,2486,26.0,76.0,dull-product,low-end,dull-product;low-end,1-4302
136,1,4339,3135,35.0,154.0,normal-product,low-end,normal-product;low-end,1-4339
137,1,4510,3135,35.0,154.0,normal-product,low-end,normal-product;low-end,1-4510
138,1,4531,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-4531
139,1,4531,4521,21.0,5.0,dull-product,low-end,dull-product;low-end,1-4531
140,1,4533,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-4533
141,1,4541,2837,23.0,83.0,dull-product,low-end,dull-product;low-end,1-4541
142,1,4757,4024,25.0,249.0,normal-product,low-end,normal-product;low-end,1-4757
143,1,4847,4024,25.0,249.0,normal-product,low-end,normal-product;low-end,1-4847
144,1,4863,3102,32.0,90.0,normal-product,low-end,normal-product;low-end,1-4863
145,1,4863,4114,21.0,105.0,normal-product,low-end,normal-product;low-end,1-4863
146,1,4903,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-4903
147,1,4939,2486,26.0,76.0,dull-product,low-end,dull-product;low-end,1-4939
148,1,4939,3237,28.0,110.0,normal-product,low-end,normal-product;low-end,1-4939
149,1,5018,2587,28.0,808.0,well-seller,low-end,well-seller;low-end,1-5018
150,151,13,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-13
151,151,21,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-21
152,151,29,3521,65.0,91.0,normal-product,middle-end,normal-product;middle-end,151-29
153,151,78,3691,70.0,379.0,well-seller,middle-end,well-seller;middle-end,151-78
154,151,101,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-101
155,151,105,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-105
156,151,113,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-113
157,151,114,3461,90.0,160.0,normal-product,middle-end,normal-product;middle-end,151-114
158,151,114,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-114
159,151,130,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-130
160,151,152,3472,70.0,168.0,normal-product,middle-end,normal-product;middle-end,151-152
161,151,154,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-154
162,151,156,3569,70.0,224.0,normal-product,middle-end,normal-product;middle-end,151-156
163,151,216,3507,80.0,94.0,normal-product,middle-end,normal-product;middle-end,151-216
164,151,216,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-216
165,151,221,3569,70.0,224.0,normal-product,middle-end,normal-product;middle-end,151-221
166,151,224,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-224
167,151,224,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-224
168,151,238,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-238
169,151,257,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-257
170,151,276,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-276
171,151,277,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-277
172,151,297,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-297
173,151,314,3480,75.0,880.0,well-seller,middle-end,well-seller;middle-end,151-314
174,151,330,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-330
175,151,347,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-347
176,151,365,3658,40.0,114.0,normal-product,low-end,normal-product;low-end,151-365
177,151,393,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-393
178,151,416,3974,70.0,568.0,well-seller,middle-end,well-seller;middle-end,151-416
179,151,433,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-433
180,151,434,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-434
181,151,461,3524,75.0,13.0,dull-product,middle-end,dull-product;middle-end,151-461
182,151,476,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-476
183,151,500,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-500
184,151,505,3472,70.0,168.0,normal-product,middle-end,normal-product;middle-end,151-505
185,151,555,3712,70.0,61.0,dull-product,middle-end,dull-product;middle-end,151-555
186,151,586,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-586
187,151,597,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-597
188,151,700,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-700
189,151,708,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-708
190,151,712,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-712
191,151,738,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-738
192,151,783,4005,90.0,245.0,normal-product,middle-end,normal-product;middle-end,151-783
193,151,787,3517,70.0,57.0,dull-product,middle-end,dull-product;middle-end,151-787
194,151,800,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-800
195,151,821,3974,70.0,568.0,well-seller,middle-end,well-seller;middle-end,151-821
196,151,826,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-826
197,151,827,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-827
198,151,844,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-844
199,151,879,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-879
200,151,895,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-895
201,151,906,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-906
202,151,925,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-925
203,151,927,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-927
204,151,948,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-948
205,151,948,3726,75.0,126.0,normal-product,middle-end,normal-product;middle-end,151-948
206,151,948,4005,90.0,245.0,normal-product,middle-end,normal-product;middle-end,151-948
207,151,966,3569,70.0,224.0,normal-product,middle-end,normal-product;middle-end,151-966
208,151,972,3480,75.0,880.0,well-seller,middle-end,well-seller;middle-end,151-972
209,151,1012,3734,80.0,169.0,normal-product,middle-end,normal-product;middle-end,151-1012
210,151,1040,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-1040
211,151,1040,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-1040
212,151,1042,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-1042
213,151,1091,3726,75.0,126.0,normal-product,middle-end,normal-product;middle-end,151-1091
214,151,1098,3658,40.0,114.0,normal-product,low-end,normal-product;low-end,151-1098
215,151,1098,3704,40.0,957.0,best-seller,low-end,best-seller;low-end,151-1098
216,151,1100,3480,75.0,880.0,well-seller,middle-end,well-seller;middle-end,151-1100
217,151,1100,3509,75.0,146.0,normal-product,middle-end,normal-product;middle-end,151-1100
218,151,1100,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-1100
219,151,1100,3582,75.0,143.0,normal-product,middle-end,normal-product;middle-end,151-1100
220,151,1100,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1100
221,151,1100,3649,75.0,250.0,normal-product,middle-end,normal-product;middle-end,151-1100
222,151,1100,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-1100
223,151,1100,3719,70.0,214.0,normal-product,middle-end,normal-product;middle-end,151-1100
224,151,1100,3982,70.0,70.0,dull-product,middle-end,dull-product;middle-end,151-1100
225,151,1100,4005,90.0,245.0,normal-product,middle-end,normal-product;middle-end,151-1100
226,151,1158,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1158
227,151,1172,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1172
228,151,1174,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-1174
229,151,1183,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1183
230,151,1195,3517,70.0,57.0,dull-product,middle-end,dull-product;middle-end,151-1195
231,151,1221,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-1221
232,151,1221,3719,70.0,214.0,normal-product,middle-end,normal-product;middle-end,151-1221
233,151,1225,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-1225
234,151,1240,3649,75.0,250.0,normal-product,middle-end,normal-product;middle-end,151-1240
235,151,1246,3461,90.0,160.0,normal-product,middle-end,normal-product;middle-end,151-1246
236,151,1271,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-1271
237,151,1302,3691,70.0,379.0,well-seller,middle-end,well-seller;middle-end,151-1302
238,151,1305,3569,70.0,224.0,normal-product,middle-end,normal-product;middle-end,151-1305
239,151,1318,3704,40.0,957.0,best-seller,low-end,best-seller;low-end,151-1318
240,151,1340,4005,90.0,245.0,normal-product,middle-end,normal-product;middle-end,151-1340
241,151,1364,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-1364
242,151,1397,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-1397
243,151,1407,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-1407
244,151,1417,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-1417
245,151,1438,3509,75.0,146.0,normal-product,middle-end,normal-product;middle-end,151-1438
246,151,1469,3509,75.0,146.0,normal-product,middle-end,normal-product;middle-end,151-1469
247,151,1486,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-1486
248,151,1505,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1505
249,151,1533,3465,75.0,113.0,normal-product,middle-end,normal-product;middle-end,151-1533
250,151,1550,3517,70.0,57.0,dull-product,middle-end,dull-product;middle-end,151-1550
251,151,1553,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1553
252,151,1593,3480,75.0,880.0,well-seller,middle-end,well-seller;middle-end,151-1593
253,151,1624,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1624
254,151,1628,3507,80.0,94.0,normal-product,middle-end,normal-product;middle-end,151-1628
255,151,1649,3509,75.0,146.0,normal-product,middle-end,normal-product;middle-end,151-1649
256,151,1652,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1652
257,151,1658,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-1658
258,151,1683,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1683
259,151,1746,3719,70.0,214.0,normal-product,middle-end,normal-product;middle-end,151-1746
260,151,1753,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1753
261,151,1756,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-1756
262,151,1757,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1757
263,151,1770,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-1770
264,151,1793,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-1793
265,151,1798,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-1798
266,151,1806,3691,70.0,379.0,well-seller,middle-end,well-seller;middle-end,151-1806
267,151,1810,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-1810
268,151,1821,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-1821
269,151,1843,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-1843
270,151,1844,3509,75.0,146.0,normal-product,middle-end,normal-product;middle-end,151-1844
271,151,1849,3480,75.0,880.0,well-seller,middle-end,well-seller;middle-end,151-1849
272,151,1873,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1873
273,151,1907,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-1907
274,151,1913,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-1913
275,151,2001,3465,75.0,113.0,normal-product,middle-end,normal-product;middle-end,151-2001
276,151,2001,3480,75.0,880.0,well-seller,middle-end,well-seller;middle-end,151-2001
277,151,2001,3509,75.0,146.0,normal-product,middle-end,normal-product;middle-end,151-2001
278,151,2001,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-2001
279,151,2001,3578,75.0,50.0,dull-product,middle-end,dull-product;middle-end,151-2001
280,151,2001,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-2001
281,151,2001,3655,75.0,121.0,normal-product,middle-end,normal-product;middle-end,151-2001
282,151,2001,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-2001
283,151,2001,3704,40.0,957.0,best-seller,low-end,best-seller;low-end,151-2001
284,151,2001,3731,65.0,34.0,dull-product,middle-end,dull-product;middle-end,151-2001
285,151,2001,3734,80.0,169.0,normal-product,middle-end,normal-product;middle-end,151-2001
286,151,2001,3974,70.0,568.0,well-seller,middle-end,well-seller;middle-end,151-2001
287,151,2001,4005,90.0,245.0,normal-product,middle-end,normal-product;middle-end,151-2001
288,151,2028,3947,70.0,363.0,well-seller,middle-end,well-seller;middle-end,151-2028
289,151,2074,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-2074
290,151,2082,3468,65.0,3.0,dull-product,middle-end,dull-product;middle-end,151-2082
291,151,2082,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-2082
292,151,2082,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-2082
293,151,2082,3726,75.0,126.0,normal-product,middle-end,normal-product;middle-end,151-2082
294,151,2082,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-2082
295,151,2082,4005,90.0,245.0,normal-product,middle-end,normal-product;middle-end,151-2082
296,151,2097,3974,70.0,568.0,well-seller,middle-end,well-seller;middle-end,151-2097
297,151,2171,3480,75.0,880.0,well-seller,middle-end,well-seller;middle-end,151-2171
298,151,2211,3480,75.0,880.0,well-seller,middle-end,well-seller;middle-end,151-2211
299,151,2216,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-2216
300,151,2222,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-2222
301,151,2226,3649,75.0,250.0,normal-product,middle-end,normal-product;middle-end,151-2226
302,151,2234,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-2234
303,151,2235,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-2235
304,151,2250,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-2250
305,151,2250,3517,70.0,57.0,dull-product,middle-end,dull-product;middle-end,151-2250
306,151,2250,3974,70.0,568.0,well-seller,middle-end,well-seller;middle-end,151-2250
307,151,2266,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-2266
308,151,2274,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-2274
309,151,2289,3480,75.0,880.0,well-seller,middle-end,well-seller;middle-end,151-2289
310,151,2300,3691,70.0,379.0,well-seller,middle-end,well-seller;middle-end,151-2300
311,151,2316,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-2316
312,151,2323,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-2323
313,151,2323,3480,75.0,880.0,well-seller,middle-end,well-seller;middle-end,151-2323
314,151,2323,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-2323
315,151,2323,3704,40.0,957.0,best-seller,low-end,best-seller;low-end,151-2323
316,151,2323,3731,65.0,34.0,dull-product,middle-end,dull-product;middle-end,151-2323
317,151,2323,3734,80.0,169.0,normal-product,middle-end,normal-product;middle-end,151-2323
318,151,2340,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-2340
319,151,2389,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-2389
320,151,2401,3649,75.0,250.0,normal-product,middle-end,normal-product;middle-end,151-2401
321,151,2414,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-2414
322,151,2429,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-2429
323,151,2444,3584,90.0,977.0,best-seller,middle-end,best-seller;middle-end,151-2444
324,151,2505,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-2505
325,151,2513,3435,75.0,628.0,well-seller,middle-end,well-seller;middle-end,151-2513
326,151,2513,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-2513
327,151,2513,3581,75.0,20.0,dull-product,middle-end,dull-product;middle-end,151-2513
328,151,2513,3661,80.0,887.0,well-seller,middle-end,well-seller;middle-end,151-2513
329,151,2513,3712,70.0,61.0,dull-product,middle-end,dull-product;middle-end,151-2513
330,151,2513,3741,80.0,1259.0,best-seller,middle-end,best-seller;middle-end,151-2513
331,151,2558,3578,75.0,50.0,dull-product,middle-end,dull-product;middle-end,151-2558
332,151,2617,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-2617
333,151,2625,3704,40.0,957.0,best-seller,low-end,best-seller;low-end,151-2625
334,151,2628,3525,75.0,1063.0,best-seller,middle-end,best-seller;middle-end,151-2628
